PDBID	SCIENTIFIC_ORGANISM	EC_NUMBER	
2zgv	Homo sapiens 	2.7.2.3	
2o0l	Homo sapiens 	2.5.1.16	
2b7a	Homo sapiens 	2.7.10.2	
2zi7	Homo sapiens 	2.7.1.74	
3nmd	Homo sapiens 	2.7.11.12	
2zi6	Homo sapiens 	2.7.1.74	
2zi5	Homo sapiens 	2.7.1.74	
3asx	Homo sapiens 	2.5.1.21	
2zi4	Homo sapiens 	2.7.1.74	
1yhw	Homo sapiens 	2.7.11.1	
2zi3	Homo sapiens 	2.7.1.74	
3c5u	Homo sapiens 	2.7.11.24	
1yhv	Homo sapiens 	2.7.11.1	
1yj6	Homo sapiens 	2.5.1.18	
1yhs	Homo sapiens 	2.7.11.1	
3hb8	Homo sapiens 	2.1.1.45	
3c5l	Homo sapiens 	2.7.11.21	
3p08	Homo sapiens 	2.7.10.2	
1fbz	Homo sapiens 	2.7.10.2	
3c5g	Homo sapiens 	2.7.7.7	
3c5f	Homo sapiens 	2.7.7.7	
2gaq	Homo sapiens 	2.7.11.1	
3txo	Homo sapiens 	2.7.11.13	
1rzt	Homo sapiens 	2.7.7.7	
3nlb	Homo sapiens 	2.7.11.1	
1yi6	Homo sapiens 	2.7.10.2	
3at4	Homo sapiens 	2.7.11.1	
3ha8	Homo sapiens 	2.7.11.24	
3at3	Homo sapiens 	2.7.11.1	
1yi4	Homo sapiens 	2.7.11.1	
3at2	Homo sapiens 	2.7.11.1	
1yi3	Homo sapiens 	2.7.11.1	
3ha6	Homo sapiens 	2.7.11.1	
3twx	Homo sapiens 	2.4.2.30	
3c4h	Homo sapiens 	2.4.2.30	
3tww	Homo sapiens 	2.4.2.30	
3twv	Homo sapiens 	2.4.2.30	
3c4f	Homo sapiens 	2.7.10.1	
3twu	Homo sapiens 	2.4.2.30	
3c4e	Homo sapiens 	2.7.11.1	
2o07	Homo sapiens 	2.5.1.16	
3twt	Homo sapiens 	2.4.2.30	
2o06	Homo sapiens 	2.5.1.16	
3tws	Homo sapiens 	2.4.2.30	
3c4c	Homo sapiens 	2.7.11.1	
1a81	Homo sapiens 	2.7.10.2	
2o05	Homo sapiens 	2.5.1.16	
3twr	Homo sapiens 	2.4.2.30	
3twq	Homo sapiens 	2.4.2.30	
1far	Homo sapiens 	2.7.11.1	
2b5g	Homo sapiens 	2.3.1.57	
1faq	Homo sapiens 	2.7.11.1	
1fap	Homo sapiens 	2.7.11.1	
1fc0	Homo sapiens 	2.4.1.1	
3twj	Homo sapiens 	2.7.11.1	
3aqv	Homo sapiens 	2.7.11.1	
3aqv	Homo sapiens 	2.7.11.27	
3aqv	Homo sapiens 	2.7.11.31	
2zep	Homo sapiens 	2.3.2.5	
2zeo	Homo sapiens 	2.3.2.5	
2zen	Homo sapiens 	2.3.2.5	
2zem	Homo sapiens 	2.3.2.5	
2zel	Homo sapiens 	2.3.2.5	
2zej	Homo sapiens 	2.7.11.1	
2b4s	Homo sapiens 	2.7.10.1	
2zeh	Homo sapiens 	2.3.2.5	
2zeg	Homo sapiens bone marrow	2.3.2.5	
2zef	Homo sapiens 	2.3.2.5	
2zee	Homo sapiens 	2.3.2.5	
2zed	Homo sapiens 	2.3.2.5	
3v8w	Homo sapiens 	2.7.10.2	
1yfh	Homo sapiens 	2.1.1.63	
3njp	Homo sapiens 	2.7.10.1	
3v8t	Homo sapiens 	2.7.10.2	
3v8s	Homo sapiens 	2.7.11.1	
3c3c	Homo sapiens 	2.7.2.3	
3c3b	Homo sapiens 	2.7.2.3	
3c3a	Homo sapiens 	2.7.2.3	
2zdy	Homo sapiens 	2.7.11.2	
2zdx	Homo sapiens 	2.7.11.2	
2b4d	Homo sapiens 	2.3.1.57	
2b4b	Homo sapiens 	2.3.1.57	
2zdu	Homo sapiens 	2.7.11.24	
2zdt	Homo sapiens 	2.7.11.24	
1rxt	Homo sapiens 	2.3.1.97	
3c49	Homo sapiens 	2.4.2.30	
2b3v	Homo sapiens 	2.3.1.57	
2b58	Homo sapiens 	2.3.1.57	
2b3u	Homo sapiens 	2.3.1.57	
3c2m	Homo sapiens 	2.7.7.7	
2b55	Homo sapiens 	2.7.11.22	
3c2l	Homo sapiens 	2.7.7.7	
2b54	Homo sapiens 	2.7.11.22	
3c2k	Homo sapiens 	2.7.7.7	
2b53	Homo sapiens 	2.7.11.22	
2b52	Homo sapiens 	2.7.11.22	
1a4v	Homo sapiens 	2.4.1.22	
19gs	Homo sapiens 	2.5.1.18	
1fa9	Homo sapiens 	2.4.1.1	
3apf	Homo sapiens 	2.7.1.153	
3apf	Homo sapiens 	2.7.11.1	
3apd	Homo sapiens 	2.7.1.153	
3apd	Homo sapiens 	2.7.11.1	
3apc	Homo sapiens 	2.7.1.153	
3apc	Homo sapiens 	2.7.11.1	
1ry7	Homo sapiens 	2.7.10.1	
3aox	Homo sapiens 	2.7.10.1	
3c1x	Homo sapiens 	2.7.10.1	
3c39	Homo sapiens 	2.7.2.3	
1lkl	Homo sapiens 	2.7.10.2	
1lkk	Homo sapiens 	2.7.10.2	
3tud	Homo sapiens 	2.7.10.2	
4hzs	Homo sapiens 	2.7.10.2	
4hzs	Homo sapiens 	2.7.11.1	
3tuc	Homo sapiens 	2.7.10.2	
4hzr	Homo sapiens 	2.7.10.2	
4hzr	Homo sapiens 	2.7.11.1	
3tub	Homo sapiens 	2.7.10.2	
1ydk	Homo sapiens 	2.5.1.18	
3tv7	Homo sapiens 	2.7.11.1	
3tv6	Homo sapiens 	2.7.11.1	
3v6s	Homo sapiens 	2.7.11.24	
3nhn	Homo sapiens 	2.7.10.2	
3v6r	Homo sapiens 	2.7.11.24	
3tv4	Homo sapiens 	2.7.11.1	
1ll8	Homo sapiens 	2.7.11.1	
1ljr	Homo sapiens 	2.5.1.18	
3ttj	Homo sapiens 	2.7.11.24	
1t8u	Homo sapiens 	2.8.2.30	
3tti	Homo sapiens 	2.7.11.24	
1t8t	Homo sapiens 	2.8.2.30	
3anr	Homo sapiens 	2.7.12.1	
3v6b	Homo sapiens 	2.7.10.1	
3ap3	Homo sapiens 	2.8.2.20	
3anq	Homo sapiens 	2.7.12.1	
3ap2	Homo sapiens 	2.8.2.20	
3ap1	Homo sapiens 	2.8.2.20	
2b1p	Homo sapiens 	2.7.11.24	
3c0i	Homo sapiens 	2.7.11.1	
3v5w	Homo sapiens 	2.7.11.15	
3c0h	Homo sapiens 	2.7.11.1	
3c0g	Homo sapiens 	2.7.11.1	
3v5q	Homo sapiens 	2.7.10.1	
2zaz	Homo sapiens 	2.7.11.24	
3v5l	Homo sapiens 	2.7.10.2	
1rw8	Homo sapiens 	2.7.11.30	
3v5j	Homo sapiens 	2.7.10.2	
3ngd	Homo sapiens 	2.7.7.7	
3amy	Homo sapiens 	2.7.11.1	
1t94	Homo sapiens 	2.7.7.7	
3nga	Homo sapiens 	2.7.11.1	
3c13	Homo sapiens 	2.7.11.1	
2b25	Homo sapiens 	2.1.1.220	
3nh7	Homo sapiens 	2.7.11.30	
4hxj	Homo sapiens 	2.7.10.2	
3v66	Homo sapiens 	2.5.1.21	
3amb	Homo sapiens 	2.7.11.11	
3ama	Homo sapiens 	2.7.11.11	
3tt0	Homo sapiens 	2.7.10.1	
1a1e	Homo sapiens 	2.7.10.2	
1rv6	Homo sapiens 	2.7.10.1	
3c09	Homo sapiens 	2.7.10.1	
1a1c	Homo sapiens 	2.7.10.2	
1a1b	Homo sapiens 	2.7.10.2	
2zb2	Homo sapiens 	2.4.1.1	
2zb1	Homo sapiens 	2.7.11.24	
1a1a	Homo sapiens 	2.7.10.2	
2zb0	Homo sapiens 	2.7.11.24	
3gxu	Homo sapiens 	2.7.10.1	
3alo	Homo sapiens 	2.7.12.2	
3aln	Homo sapiens 	2.7.12.2	
3new	Homo sapiens 	2.7.11.24	
2fyt	Homo sapiens 	2.1.1	
3gxl	Homo sapiens 	2.7.11.30	
3v3v	Homo sapiens 	2.7.11.24	
1a0n	Homo sapiens 	2.7.10.2	
1rsz	Homo sapiens 	2.4.2.1	
2fyb	Homo sapiens 	2.4.1.22	
2fyb	Homo sapiens 	2.4.1.38	
2fyb	Homo sapiens 	2.4.1.90	
2fya	Homo sapiens 	2.4.1.22	
2fya	Homo sapiens 	2.4.1.38	
2fya	Homo sapiens 	2.4.1.90	
1ezf	Homo sapiens 	2.5.1.21	
2src	Homo sapiens 	2.7.10.2	
4hvi	Homo sapiens 	2.7.10.2	
4hvh	Homo sapiens 	2.7.10.2	
4hvg	Homo sapiens 	2.7.10.2	
3ndp	Homo sapiens 	2.7.4.3	
1t5a	Homo sapiens 	2.7.1.40	
4hvd	Homo sapiens 	2.7.10.2	
3ndm	Homo sapiens 	2.7.11.1	
3v43	Homo sapiens 	2.3.1.48	
1rt9	Homo sapiens 	2.4.2.1	
2fxf	Homo sapiens 	2.3.1.57	
1ya5	Homo sapiens 	2.7.11.1	
3v2b	Homo sapiens 	2.4.2.30	
3v2a	Homo sapiens 	2.7.10.1	
3ncz	Homo sapiens 	2.7.11.1	
3gvu	Homo sapiens 	2.7.10.2	
1a09	Homo sapiens 	2.7.10.2	
1a08	Homo sapiens 	2.7.10.2	
2fy7	Homo sapiens 	2.4.1.22	
2fy7	Homo sapiens 	2.4.1.38	
2fy7	Homo sapiens 	2.4.1.90	
1a07	Homo sapiens 	2.7.10.2	
2fy5	Homo sapiens 	2.3.1.6	
2fy4	Homo sapiens 	2.3.1.6	
2fy3	Homo sapiens 	2.3.1.6	
1exv	Homo sapiens 	2.4.1.1	
2fy2	Homo sapiens 	2.3.1.6	
3tq1	Homo sapiens 	2.7.7.7	
3nca	Homo sapiens 	2.7.1.3	
1rqq	Homo sapiens 	2.7.10.1	
1t3n	Homo sapiens 	2.7.7.7	
3tob	Homo sapiens 	2.3.1.48	
3toa	Homo sapiens 	2.3.1.48	
3gus	Homo sapiens 	2.5.1.18	
3gur	Homo sapiens 	2.5.1.18	
3nbw	Homo sapiens 	2.7.1.3	
3nbv	Homo sapiens 	2.7.1.3	
3tnw	Homo sapiens 	2.7.11.22	
1rqd	Homo sapiens 	2.5.1.46	
3nbq	Homo sapiens 	2.4.2.3	
3zzw	Homo sapiens 	2.7.10.1	
3v0q	Homo sapiens 	2.4.1.37	
3v0q	Homo sapiens 	2.4.1.40	
3v0p	Homo sapiens 	2.4.1.37	
3v0p	Homo sapiens 	2.4.1.40	
2h8k	Homo sapiens 	2.8.2.2	
3v0o	Homo sapiens 	2.4.1.37	
3v0o	Homo sapiens 	2.4.1.40	
2fvj	Homo sapiens 	2.3.1.48	
3v0n	Homo sapiens 	2.4.1.37	
3v0n	Homo sapiens 	2.4.1.40	
3guc	Homo sapiens 	2.7.7	
3v0m	Homo sapiens 	2.4.1.37	
3v0m	Homo sapiens 	2.4.1.40	
3gub	Homo sapiens 	2.7.11.1	
2h8h	Homo sapiens 	2.7.10.2	
3v0l	Homo sapiens 	2.4.1.37	
3v0l	Homo sapiens 	2.4.1.40	
3tni	Homo sapiens 	2.7.11.22	
3tni	Homo sapiens 	2.7.11.23	
3tnh	Homo sapiens 	2.7.11.22	
3tnh	Homo sapiens 	2.7.11.23	
2fvd	Homo sapiens 	2.7.11.22	
1rr6	Homo sapiens 	2.4.2.1	
1t46	Homo sapiens 	2.7.10.1	
1t45	Homo sapiens 	2.7.10.1	
3i6w	Homo sapiens 	2.7.11.1	
3gv8	Homo sapiens 	2.7.7.7	
3gv7	Homo sapiens 	2.7.7.7	
3i6u	Homo sapiens 	2.7.11.1	
3gtu	Homo sapiens 	2.5.1.18	
3zze	Homo sapiens 	2.7.10.1	
3nay	Homo sapiens 	2.7.11.1	
3gv5	Homo sapiens 	2.7.7.7	
3nax	Homo sapiens 	2.7.11.1	
3nc9	Homo sapiens 	2.7.1.3	
3i81	Homo sapiens 	2.7.10.1	
2h96	Homo sapiens 	2.7.11.24	
3nc2	Homo sapiens 	2.7.1.3	
2fw2	Homo sapiens 	2.3.1.48	
1evu	Homo sapiens 	2.3.2.13	
1evt	Homo sapiens 	2.7.10.1	
1roz	Homo sapiens 	2.5.1.46	
1ex0	Homo sapiens 	2.3.2.13	
1t39	Homo sapiens 	2.1.1.63	
3i6a	Homo sapiens 	2.5.1.18	
1t38	Homo sapiens 	2.1.1.63	
3i5z	Homo sapiens 	2.7.11.24	
1lck	Homo sapiens 	2.7.10.2	
1lcj	Homo sapiens 	2.7.10.2	
3gu8	Homo sapiens 	2.7.11.1	
3gu7	Homo sapiens 	2.7.11.1	
3gu6	Homo sapiens 	2.7.11.1	
3gu5	Homo sapiens 	2.7.11.1	
3gss	Homo sapiens 	2.5.1.18	
3agm	Homo sapiens 	2.7.11.11	
3gu4	Homo sapiens 	2.7.11.1	
3zya	Homo sapiens 	2.7.11.24	
3agl	Homo sapiens 	2.7.11.11	
2fv7	Homo sapiens 	2.7.1.15	
3i5n	Homo sapiens 	2.7.10.1	
3tn8	Homo sapiens 	2.7.11.22	
3tn8	Homo sapiens 	2.7.11.23	
2yza	Homo sapiens 	2.7.11.1	
2yza	Homo sapiens 	2.7.11.27	
2yza	Homo sapiens 	2.7.11.31	
3zxz	Homo sapiens 	2.7.10.1	
3v04	Homo sapiens 	2.7.12.2	
3v01	Homo sapiens 	2.7.12.2	
3zxt	Homo sapiens 	2.7.11.1	
1ld8	Homo sapiens 	2.5.1.58	
1ld8	Homo sapiens 	2.5.1.59	
1ld7	Homo sapiens 	2.5.1.58	
1ld7	Homo sapiens 	2.5.1.59	
2h6i	Homo sapiens 	2.5.1.58	
2h6i	Homo sapiens 	2.5.1.59	
2h6h	Homo sapiens 	2.5.1.58	
2h6h	Homo sapiens 	2.5.1.59	
2h6g	Homo sapiens 	2.5.1.58	
2h6g	Homo sapiens 	2.5.1.59	
2h6f	Homo sapiens 	2.5.1.58	
2h6f	Homo sapiens 	2.5.1.59	
2h6d	Homo sapiens 	2.7.11.1	
2h6d	Homo sapiens 	2.7.11.27	
2h6d	Homo sapiens 	2.7.11.31	
1lbk	Homo sapiens 	2.5.1.18	
3i69	Homo sapiens 	2.5.1.18	
3gt8	Homo sapiens 	2.7.10.1	
3i60	Homo sapiens 	2.7.11.24	
2fst	Homo sapiens 	2.7.11.24	
3tku	Homo sapiens 	2.7.11.1	
2fso	Homo sapiens 	2.7.11.24	
2fsm	Homo sapiens 	2.7.11.24	
2fsl	Homo sapiens 	2.7.11.24	
1g83	Homo sapiens 	2.7.10.2	
1ev2	Homo sapiens 	2.7.10.1	
3i4b	Homo sapiens 	2.7.11.1	
3i4b	Homo sapiens 	2.7.11.26	
2h5g	Homo sapiens 	2.7.2.11	
2yz8	Homo sapiens 	2.7.11.1	
2yxu	Homo sapiens 	2.7.1.35	
3tki	Homo sapiens 	2.7.11.1	
2yxt	Homo sapiens 	2.7.1.35	
3tkh	Homo sapiens 	2.7.11.1	
3gqy	Homo sapiens 	2.7.1.40	
2h64	Homo sapiens 	2.7.11.30	
3gql	Homo sapiens 	2.7.10.1	
2h62	Homo sapiens 	2.7.11.30	
3i3j	Homo sapiens 	2.3.1.48	
3gqi	Homo sapiens 	2.7.10.1	
3tl5	Homo sapiens 	2.7.1.153	
3tl5	Homo sapiens 	2.7.11.1	
1g5s	Homo sapiens 	2.7.11.22	
3zvv	Homo sapiens 	2.7.1.153	
3zvv	Homo sapiens 	2.7.11.1	
3tjp	Homo sapiens 	2.7.1.153	
3tjp	Homo sapiens 	2.7.11.1	
1rlz	Homo sapiens 	2.5.1.46	
3gqc	Homo sapiens 	2.7.7	
3tjm	Homo sapiens 	2.3.1.38	
3tjm	Homo sapiens 	2.3.1.39	
3tjm	Homo sapiens 	2.3.1.41	
3tjm	Homo sapiens 	2.3.1.85	
4bcq	Homo sapiens 	2.7.11.22	
4bco	Homo sapiens 	2.7.11.22	
2ywp	Homo sapiens 	2.7.11.1	
3tjd	Homo sapiens 	2.7.10.2	
1xz6	Homo sapiens 	2.4.1.37	
1xz6	Homo sapiens 	2.4.1.40	
3tjc	Homo sapiens 	2.7.10.2	
3i2v	Homo sapiens 	2.7.7.80	
3i2v	Homo sapiens 	2.8.1.11	
4bcj	Homo sapiens 	2.7.11.22	
4bcj	Homo sapiens 	2.7.11.23	
4bci	Homo sapiens 	2.7.11.22	
4bci	Homo sapiens 	2.7.11.23	
4bch	Homo sapiens 	2.7.11.22	
4bch	Homo sapiens 	2.7.11.23	
3gr4	Homo sapiens 	2.7.1.40	
4bcf	Homo sapiens 	2.7.11.22	
4bcf	Homo sapiens 	2.7.11.23	
4hok	Homo sapiens 	2.7.11.1	
3tiz	Homo sapiens 	2.7.11.22	
3tiy	Homo sapiens 	2.7.11.22	
3zw3	Homo sapiens 	2.7.1.153	
3zw3	Homo sapiens 	2.7.11.1	
1z9x	Homo sapiens 	2.7.11.1	
3goy	Homo sapiens 	2.4.2.30	
4bbm	Homo sapiens 	2.7.11.22	
1xws	Homo sapiens 	2.7.11.1	
4bbf	Homo sapiens 	2.7.10.2	
3ack	Homo sapiens 	2.7.10.2	
3gop	Homo sapiens 	2.7.10.1	
4bbe	Homo sapiens 	2.7.10.2	
4hni	Homo sapiens 	2.7.11.1	
1xwk	Homo sapiens 	2.5.1.18	
3acj	Homo sapiens 	2.7.10.2	
1z9i	Homo sapiens 	2.7.10.1	
4hnf	Homo sapiens 	2.7.11.1	
4hnf	Homo sapiens 	2.7.11.26	
1rkb	Homo sapiens 	2.7.4.3	
3gok	Homo sapiens 	2.7.11.1	
1xwg	Homo sapiens 	2.5.1.18	
3tht	Homo sapiens 	2.1.1.229	
1es7	Homo sapiens 	2.7.11.30	
3goi	Homo sapiens 	2.7.1.2	
1g55	Homo sapiens 	2.1.1.204	
3thp	Homo sapiens 	2.1.1.229	
1g3n	Homo sapiens 	2.7.11.22	
1g3m	Homo sapiens 	2.8.2.4	
4bc6	Homo sapiens 	2.7.11.1	
2yuu	Homo sapiens 	2.7.10.2	
2yuu	Homo sapiens 	2.7.11.13	
4bc5	Homo sapiens 	2.7.1.17	
4bc4	Homo sapiens 	2.7.1.17	
4bc3	Homo sapiens 	2.7.1.17	
2yuq	Homo sapiens 	2.7.10.2	
4bc2	Homo sapiens 	2.7.1.17	
1eqf	Homo sapiens 	2.7.11.1	
3ad6	Homo sapiens 	2.7.10.2	
3ad5	Homo sapiens 	2.7.10.2	
3thb	Homo sapiens 	2.7.11.21	
3ad4	Homo sapiens 	2.7.10.2	
2yuk	Homo sapiens 	2.1.1.43	
3mzw	Homo sapiens 	2.7.10.1	
3gp0	Homo sapiens 	2.7.11.24	
4hmh	Homo sapiens 	2.4.2.30	
3i0l	Homo sapiens 	2.4.1.37	
3i0l	Homo sapiens 	2.4.1.40	
1rjb	Homo sapiens 	2.7.10.1	
3i0k	Homo sapiens 	2.4.1.37	
3i0k	Homo sapiens 	2.4.1.40	
3abe	Homo sapiens 	2.7.7.7	
1rja	Homo sapiens 	2.7.10.2	
3i0j	Homo sapiens 	2.4.1.37	
3i0j	Homo sapiens 	2.4.1.40	
3abd	Homo sapiens 	2.7.7.7	
3i0i	Homo sapiens 	2.4.1.37	
3i0i	Homo sapiens 	2.4.1.40	
1z8d	Homo sapiens 	2.4.1.1	
3i0h	Homo sapiens 	2.4.1.37	
3i0h	Homo sapiens 	2.4.1.40	
3i0g	Homo sapiens 	2.4.1.37	
3i0g	Homo sapiens 	2.4.1.40	
3i0f	Homo sapiens 	2.4.1.37	
3i0f	Homo sapiens 	2.4.1.40	
3ti1	Homo sapiens 	2.7.11.22	
3i0e	Homo sapiens 	2.4.1.37	
3i0e	Homo sapiens 	2.4.1.40	
3i0d	Homo sapiens 	2.4.1.37	
3i0d	Homo sapiens 	2.4.1.40	
3i0c	Homo sapiens 	2.4.1.37	
3i0c	Homo sapiens 	2.4.1.40	
4bb4	Homo sapiens 	2.7.10.1	
3ac8	Homo sapiens 	2.7.10.2	
3zsi	Homo sapiens 	2.7.11.24	
3zsh	Homo sapiens 	2.7.11.24	
1xw6	Homo sapiens 	2.5.1.18	
3ac5	Homo sapiens 	2.7.10.2	
3zsg	Homo sapiens 	2.7.11.24	
1xw5	Homo sapiens 	2.5.1.18	
3ac4	Homo sapiens 	2.7.10.2	
4hn2	Homo sapiens 	2.7.4.21	
4hn2	Homo sapiens 	2.7.4.24	
3ac3	Homo sapiens 	2.7.10.2	
3ac2	Homo sapiens 	2.7.10.2	
3ac1	Homo sapiens 	2.7.10.2	
4hlm	Homo sapiens 	2.4.2.30	
4hlk	Homo sapiens 	2.4.2.30	
3tfy	Homo sapiens 	2.3.1	
4hlh	Homo sapiens 	2.4.2.30	
4hlg	Homo sapiens 	2.4.2.30	
4hlf	Homo sapiens 	2.4.2.30	
1z7g	Homo sapiens 	2.4.2.8	
4hle	Homo sapiens 	2.7.1.153	
4hle	Homo sapiens 	2.7.11.1	
3tfs	Homo sapiens 	2.7.7.7	
3aad	Homo sapiens 	2.7.11.1	
3tfr	Homo sapiens 	2.7.7.7	
3myg	Homo sapiens 	2.7.11.1	
3zrm	Homo sapiens 	2.7.11.1	
3zrm	Homo sapiens 	2.7.11.26	
3zrl	Homo sapiens 	2.7.11.1	
3zrl	Homo sapiens 	2.7.11.26	
3zrk	Homo sapiens 	2.7.11.1	
3zrk	Homo sapiens 	2.7.11.26	
1eoh	Homo sapiens 	2.5.1.18	
1eog	Homo sapiens 	2.5.1.18	
2ysm	Homo sapiens 	2.1.1.43	
1g1c	Homo sapiens 	2.7.11.1	
4hkp	Homo sapiens 	2.4.2.10	
1z83	Homo sapiens 	2.7.4.3	
3gn7	Homo sapiens 	2.4.2.30	
4hkn	Homo sapiens 	2.4.2.30	
4hkk	Homo sapiens 	2.4.2.30	
1rhf	Homo sapiens 	2.7.10.1	
4hki	Homo sapiens 	2.4.2.30	
2fms	Homo sapiens 	2.7.7.7	
2fmq	Homo sapiens 	2.7.7.7	
1ep9	Homo sapiens 	2.1.3.3	
2fmp	Homo sapiens 	2.7.7.7	
2h11	Homo sapiens 	2.1.1.67	
3tg5	Homo sapiens 	2.1.1.43	
2fo0	Homo sapiens 	2.7.10.2	
3tg4	Homo sapiens 	2.1.1.43	
3zs5	Homo sapiens 	2.7.11.24	
3tei	Homo sapiens 	2.7.11.24	
2yt2	Homo sapiens 	2.7.10.1	
4hl5	Homo sapiens 	2.4.2.30	
4hjo	Homo sapiens 	2.7.10.1	
1xsp	Homo sapiens 	2.7.7.7	
1xsn	Homo sapiens 	2.7.7.7	
1z5m	Homo sapiens 	2.7.11.1	
3gm3	Homo sapiens 	2.7.10.2	
1xsl	Homo sapiens 	2.7.7.7	
2h08	Homo sapiens 	2.7.6.1	
3gm2	Homo sapiens 	2.7.10.2	
2h07	Homo sapiens 	2.7.6.1	
3gm1	Homo sapiens 	2.7.10.2	


